"","Country","Year","Sector","Site","Station","Reef.zone","benthic_name2","benthic_code","mean_cover","sd","Organization","Period","Source","Latitude","Longitude"
"200","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Bare substrate","BS",5,NA,"","Pre","GCRMN",-5.3,39.1
"201","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Dead Standing coral","DC",20,NA,"","Pre","GCRMN",-5.3,39.1
"202","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Coral","HC",60,NA,"","Pre","GCRMN",-5.3,39.1
"203","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Recent Dead Coral","RDC",2,NA,"","Pre","GCRMN",-5.3,39.1
"204","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Rubble","RUB",5,NA,"","Pre","GCRMN",-5.3,39.1
"205","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN",-5.3,39.1
"206","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Seagrass","SGR",1,NA,"","Pre","GCRMN",-5.3,39.1
"207","Tanzania",2007,NA,"Tanga","Kitanga",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-5.3,39.1
"208","Tanzania",2001,NA,"Tanga","Kitanga",NA,"Coral","HC",65,NA,"","Pre","GCRMN",-5.3,39.1
"209","Tanzania",2001,NA,"Tanga","Kitanga",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.3,39.1
"210","Tanzania",2000,NA,"Tanga","Kitanga",NA,"Coral","HC",54,NA,"","Pre","GCRMN",-5.3,39.1
"211","Tanzania",2000,NA,"Tanga","Kitanga",NA,"Recent Dead Coral","RDC",3,NA,"","Pre","GCRMN",-5.3,39.1
"212","Tanzania",1999,NA,"Tanga","Kitanga",NA,"Coral","HC",50,NA,"","Pre","GCRMN",-5.3,39.1
"213","Tanzania",1999,NA,"Tanga","Kitanga",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.3,39.1
"214","Tanzania",1998,NA,"Tanga","Kitanga",NA,"Coral","HC",47,NA,"","Pre","GCRMN",-5.3,39.1
"215","Tanzania",1998,NA,"Tanga","Kitanga",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.3,39.1
"216","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"217","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Algae-macro/fleshy","AMAC",2,NA,"","Pre","GCRMN",-5.16155675,39.143729
"218","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Bare substrate","BS",15,NA,"","Pre","GCRMN",-5.16155675,39.143729
"219","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Dead Standing coral","DC",42,NA,"","Pre","GCRMN",-5.16155675,39.143729
"220","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Coral","HC",12,NA,"","Pre","GCRMN",-5.16155675,39.143729
"221","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"222","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Rubble","RUB",5,NA,"","Pre","GCRMN",-5.16155675,39.143729
"223","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Soft coral","SC",12,NA,"","Pre","GCRMN",-5.16155675,39.143729
"224","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"225","Tanzania",2008,NA,"Tanga","Kipwani",NA,"Spongy","SPG",9,NA,"","Pre","GCRMN",-5.16155675,39.143729
"226","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"227","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"228","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Bare substrate","BS",21,NA,"","Pre","GCRMN",-5.16155675,39.143729
"229","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Dead Standing coral","DC",33,NA,"","Pre","GCRMN",-5.16155675,39.143729
"230","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Coral","HC",14,NA,"","Pre","GCRMN",-5.16155675,39.143729
"231","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"232","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Rubble","RUB",6,NA,"","Pre","GCRMN",-5.16155675,39.143729
"233","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Soft coral","SC",16,NA,"","Pre","GCRMN",-5.16155675,39.143729
"234","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Seagrass","SGR",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"235","Tanzania",2007,NA,"Tanga","Kipwani",NA,"Spongy","SPG",5,NA,"","Pre","GCRMN",-5.16155675,39.143729
"236","Tanzania",2001,NA,"Tanga","Kipwani",NA,"Coral","HC",21,NA,"","Pre","GCRMN",-5.16155675,39.143729
"237","Tanzania",2001,NA,"Tanga","Kipwani",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.16155675,39.143729
"238","Tanzania",2015,NA,"Mafia","Kifinge",NA,"Algae-coralline","ACOR",5,NA,"","Pre","GCRMN",-8.10139,40.0725
"239","Tanzania",2015,NA,"Mafia","Kifinge",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN",-8.10139,40.0725
"240","Tanzania",2015,NA,"Mafia","Kifinge",NA,"Coral","HC",18,NA,"","Pre","GCRMN",-8.10139,40.0725
"241","Tanzania",2011,NA,"Mafia","Kifinge",NA,"Coral","HC",26,NA,"","Pre","GCRMN",-8.10139,40.0725
"242","Tanzania",2009,NA,"Mafia","Kifinge",NA,"Coral","HC",37,NA,"","Pre","GCRMN",-8.10139,40.0725
"243","Tanzania",2008,NA,"Tanga","Jambe",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"244","Tanzania",2008,NA,"Tanga","Jambe",NA,"Algae-macro/fleshy","AMAC",12,NA,"","Pre","GCRMN",-5.09664,39.16769
"245","Tanzania",2008,NA,"Tanga","Jambe",NA,"Bare substrate","BS",19,NA,"","Pre","GCRMN",-5.09664,39.16769
"246","Tanzania",2008,NA,"Tanga","Jambe",NA,"Dead Standing coral","DC",39,NA,"","Pre","GCRMN",-5.09664,39.16769
"247","Tanzania",2008,NA,"Tanga","Jambe",NA,"Coral","HC",9,NA,"","Pre","GCRMN",-5.09664,39.16769
"248","Tanzania",2008,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"249","Tanzania",2008,NA,"Tanga","Jambe",NA,"Rubble","RUB",11,NA,"","Pre","GCRMN",-5.09664,39.16769
"250","Tanzania",2008,NA,"Tanga","Jambe",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"251","Tanzania",2008,NA,"Tanga","Jambe",NA,"Seagrass","SGR",6,NA,"","Pre","GCRMN",-5.09664,39.16769
"252","Tanzania",2008,NA,"Tanga","Jambe",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"253","Tanzania",2007,NA,"Tanga","Jambe",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"254","Tanzania",2007,NA,"Tanga","Jambe",NA,"Algae-macro/fleshy","AMAC",16,NA,"","Pre","GCRMN",-5.09664,39.16769
"255","Tanzania",2007,NA,"Tanga","Jambe",NA,"Bare substrate","BS",27,NA,"","Pre","GCRMN",-5.09664,39.16769
"256","Tanzania",2007,NA,"Tanga","Jambe",NA,"Dead Standing coral","DC",25,NA,"","Pre","GCRMN",-5.09664,39.16769
"257","Tanzania",2007,NA,"Tanga","Jambe",NA,"Coral","HC",9,NA,"","Pre","GCRMN",-5.09664,39.16769
"258","Tanzania",2007,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",1,NA,"","Pre","GCRMN",-5.09664,39.16769
"259","Tanzania",2007,NA,"Tanga","Jambe",NA,"Rubble","RUB",3,NA,"","Pre","GCRMN",-5.09664,39.16769
"260","Tanzania",2007,NA,"Tanga","Jambe",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN",-5.09664,39.16769
"261","Tanzania",2007,NA,"Tanga","Jambe",NA,"Seagrass","SGR",11,NA,"","Pre","GCRMN",-5.09664,39.16769
"262","Tanzania",2007,NA,"Tanga","Jambe",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"263","Tanzania",2001,NA,"Tanga","Jambe",NA,"Coral","HC",18,NA,"","Pre","GCRMN",-5.09664,39.16769
"264","Tanzania",2001,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"265","Tanzania",2000,NA,"Tanga","Jambe",NA,"Coral","HC",38,NA,"","Pre","GCRMN",-5.09664,39.16769
"266","Tanzania",2000,NA,"Tanga","Jambe",NA,"Recent Dead Coral","RDC",0,NA,"","Pre","GCRMN",-5.09664,39.16769
"267","Tanzania",2010,NA,"Tanga","Funguni",NA,"Algae-macro/fleshy","AMAC",50.25,NA,"","Pre","GCRMN",-5.26789,39.12693
"268","Tanzania",2010,NA,"Tanga","Funguni",NA,"Coral","HC",14.875,NA,"","Pre","GCRMN",-5.26789,39.12693
"269","Tanzania",2004,NA,"Tanga","Funguni",NA,"Algae-macro/fleshy","AMAC",27.44444444,NA,"","Pre","GCRMN",-5.26789,39.12693
"270","Tanzania",1996,NA,"Tanga","Funguni",NA,"Algae-macro/fleshy","AMAC",40,NA,"","Pre","GCRMN",-5.26789,39.12693
"271","Tanzania",2015,NA,"Mafia","Dindini",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN",-7.91917,39.8344
"272","Tanzania",2015,NA,"Mafia","Dindini",NA,"Algae-macro/fleshy","AMAC",80,NA,"","Pre","GCRMN",-7.91917,39.8344
"273","Tanzania",2015,NA,"Mafia","Dindini",NA,"Coral","HC",4,NA,"","Pre","GCRMN",-7.91917,39.8344
"274","Tanzania",2011,NA,"Mafia","Dindini",NA,"Coral","HC",19,NA,"","Pre","GCRMN",-7.91917,39.8344
"275","Tanzania",2009,NA,"Mafia","Dindini",NA,"Coral","HC",4,NA,"","Pre","GCRMN",-7.91917,39.8344
"276","Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"277","Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN",-6.11905,39.18939
"278","Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",40,NA,"","Pre","GCRMN",-6.11905,39.18939
"279","Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",14,NA,"","Pre","GCRMN",-6.11905,39.18939
"280","Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Coral","HC",36,NA,"","Pre","GCRMN",-6.11905,39.18939
"281","Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN",-6.11905,39.18939
"282","Tanzania",2007,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"283","Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"284","Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN",-6.11905,39.18939
"285","Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN",-6.11905,39.18939
"286","Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",12,NA,"","Pre","GCRMN",-6.11905,39.18939
"287","Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Coral","HC",36,NA,"","Pre","GCRMN",-6.11905,39.18939
"288","Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN",-6.11905,39.18939
"289","Tanzania",2006,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"290","Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"291","Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"292","Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN",-6.11905,39.18939
"293","Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",14,NA,"","Pre","GCRMN",-6.11905,39.18939
"294","Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Coral","HC",37,NA,"","Pre","GCRMN",-6.11905,39.18939
"295","Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",3,NA,"","Pre","GCRMN",-6.11905,39.18939
"296","Tanzania",2005,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"297","Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"298","Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"299","Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN",-6.11905,39.18939
"300","Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN",-6.11905,39.18939
"301","Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Coral","HC",39,NA,"","Pre","GCRMN",-6.11905,39.18939
"302","Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",4,NA,"","Pre","GCRMN",-6.11905,39.18939
"303","Tanzania",2004,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"304","Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"305","Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"306","Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",36,NA,"","Pre","GCRMN",-6.11905,39.18939
"307","Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",14,NA,"","Pre","GCRMN",-6.11905,39.18939
"308","Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Coral","HC",42,NA,"","Pre","GCRMN",-6.11905,39.18939
"309","Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",6,NA,"","Pre","GCRMN",-6.11905,39.18939
"310","Tanzania",2003,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"311","Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"312","Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"313","Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",24,NA,"","Pre","GCRMN",-6.11905,39.18939
"314","Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN",-6.11905,39.18939
"315","Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Coral","HC",47,NA,"","Pre","GCRMN",-6.11905,39.18939
"316","Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",15,NA,"","Pre","GCRMN",-6.11905,39.18939
"317","Tanzania",2002,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"318","Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"319","Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"320","Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",31,NA,"","Pre","GCRMN",-6.11905,39.18939
"321","Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",10,NA,"","Pre","GCRMN",-6.11905,39.18939
"322","Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Coral","HC",44,NA,"","Pre","GCRMN",-6.11905,39.18939
"323","Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",12,NA,"","Pre","GCRMN",-6.11905,39.18939
"324","Tanzania",2001,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"325","Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"326","Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"327","Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",39,NA,"","Pre","GCRMN",-6.11905,39.18939
"328","Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",8,NA,"","Pre","GCRMN",-6.11905,39.18939
"329","Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Coral","HC",41,NA,"","Pre","GCRMN",-6.11905,39.18939
"330","Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",9,NA,"","Pre","GCRMN",-6.11905,39.18939
"331","Tanzania",2000,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"332","Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"333","Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"334","Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",55,NA,"","Pre","GCRMN",-6.11905,39.18939
"335","Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",4,NA,"","Pre","GCRMN",-6.11905,39.18939
"336","Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Coral","HC",35,NA,"","Pre","GCRMN",-6.11905,39.18939
"337","Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN",-6.11905,39.18939
"338","Tanzania",1999,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"339","Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"340","Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"341","Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",41,NA,"","Pre","GCRMN",-6.11905,39.18939
"342","Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN",-6.11905,39.18939
"343","Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Coral","HC",40,NA,"","Pre","GCRMN",-6.11905,39.18939
"344","Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN",-6.11905,39.18939
"345","Tanzania",1998,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"346","Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"347","Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"348","Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",42,NA,"","Pre","GCRMN",-6.11905,39.18939
"349","Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN",-6.11905,39.18939
"350","Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Coral","HC",44,NA,"","Pre","GCRMN",-6.11905,39.18939
"351","Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"352","Tanzania",1997,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"353","Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"354","Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",5,NA,"","Pre","GCRMN",-6.11905,39.18939
"355","Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",35,NA,"","Pre","GCRMN",-6.11905,39.18939
"356","Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN",-6.11905,39.18939
"357","Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Coral","HC",43,NA,"","Pre","GCRMN",-6.11905,39.18939
"358","Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN",-6.11905,39.18939
"359","Tanzania",1996,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"360","Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"361","Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",3,NA,"","Pre","GCRMN",-6.11905,39.18939
"362","Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",41,NA,"","Pre","GCRMN",-6.11905,39.18939
"363","Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",10,NA,"","Pre","GCRMN",-6.11905,39.18939
"364","Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Coral","HC",41,NA,"","Pre","GCRMN",-6.11905,39.18939
"365","Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",2,NA,"","Pre","GCRMN",-6.11905,39.18939
"366","Tanzania",1995,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"367","Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"368","Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",2,NA,"","Pre","GCRMN",-6.11905,39.18939
"369","Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",47,NA,"","Pre","GCRMN",-6.11905,39.18939
"370","Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",8,NA,"","Pre","GCRMN",-6.11905,39.18939
"371","Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Coral","HC",39,NA,"","Pre","GCRMN",-6.11905,39.18939
"372","Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"373","Tanzania",1994,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"374","Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"375","Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"376","Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",49,NA,"","Pre","GCRMN",-6.11905,39.18939
"377","Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",11,NA,"","Pre","GCRMN",-6.11905,39.18939
"378","Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Coral","HC",35,NA,"","Pre","GCRMN",-6.11905,39.18939
"379","Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"380","Tanzania",1993,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"381","Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Algae-coralline","ACOR",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"382","Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.11905,39.18939
"383","Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Bare substrate","BS",52,NA,"","Pre","GCRMN",-6.11905,39.18939
"384","Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Dead Standing coral","DC",13,NA,"","Pre","GCRMN",-6.11905,39.18939
"385","Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Coral","HC",30,NA,"","Pre","GCRMN",-6.11905,39.18939
"386","Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Soft coral","SC",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"387","Tanzania",1992,NA,"Zanzibar","Chapwani",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN",-6.11905,39.18939
"388","Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",3,NA,"","Pre","GCRMN",-6.08326,39.08051
"389","Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Algae-macro/fleshy","AMAC",0,NA,"","Pre","GCRMN",-6.08326,39.08051
"390","Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Bare substrate","BS",9,NA,"","Pre","GCRMN",-6.08326,39.08051
"391","Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Dead Standing coral","DC",42,NA,"","Pre","GCRMN",-6.08326,39.08051
"392","Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Coral","HC",42,NA,"","Pre","GCRMN",-6.08326,39.08051
"393","Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Soft coral","SC",0,NA,"","Pre","GCRMN",-6.08326,39.08051
"394","Tanzania",2008,NA,"Zanzibar","Bawe",NA,"Spongy","SPG",1,NA,"","Pre","GCRMN",-6.08326,39.08051
"395","Tanzania",2007,NA,"Zanzibar","Bawe",NA,"Algae-coralline","ACOR",5,NA,"","Pre","GCRMN",-6.08326,39.08051
