Country,Year,Sector,Site,Station,Reef.zone,Period,benthic_name,benthic_code,Organization,Source,mean_cover,sd
Tanzania,1999,NA,Mtwara,Kitelele,NA,Pre,Algae-coralline,ACOR,,GCRMN,3,NA
Tanzania,1999,NA,Mtwara,Kitelele,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,9,NA
Tanzania,1999,NA,Mtwara,Kitelele,NA,Pre,Bare substrate,BS,,GCRMN,41,NA
Tanzania,1999,NA,Mtwara,Kitelele,NA,Pre,Dead Standing coral,DC,,GCRMN,24,NA
Tanzania,1999,NA,Mtwara,Kitelele,NA,Pre,Coral,HC,,GCRMN,11,NA
Tanzania,1999,NA,Mtwara,Kitelele,NA,Pre,Soft coral,SC,,GCRMN,6,NA
Tanzania,1999,NA,Mtwara,Kitelele,NA,Pre,Spongy,SPG,,GCRMN,3,NA
Tanzania,2011,NA,Mtwara,Lanzi,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,5,NA
Tanzania,2011,NA,Mtwara,Lanzi,NA,Pre,Coral,HC,,GCRMN,27,NA
Tanzania,1999,NA,Mtwara,Matenga,NA,Pre,Algae-coralline,ACOR,,GCRMN,0,NA
Tanzania,1999,NA,Mtwara,Matenga,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,1,NA
Tanzania,1999,NA,Mtwara,Matenga,NA,Pre,Bare substrate,BS,,GCRMN,13,NA
Tanzania,1999,NA,Mtwara,Matenga,NA,Pre,Dead Standing coral,DC,,GCRMN,47,NA
Tanzania,1999,NA,Mtwara,Matenga,NA,Pre,Coral,HC,,GCRMN,34,NA
Tanzania,1999,NA,Mtwara,Matenga,NA,Pre,Soft coral,SC,,GCRMN,0,NA
Tanzania,1999,NA,Mtwara,Matenga,NA,Pre,Spongy,SPG,,GCRMN,3,NA
Tanzania,2011,NA,Mtwara,Naumbu,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,32,NA
Tanzania,2011,NA,Mtwara,Naumbu,NA,Pre,Coral,HC,,GCRMN,25,NA
Tanzania,2011,NA,Mtwara,Pemba,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,0,NA
Tanzania,2011,NA,Mtwara,Pemba,NA,Pre,Coral,HC,,GCRMN,51,NA
Tanzania,2009,NA,Songosongo,Amana_South,NA,Pre,Coral,HC,,GCRMN,41,NA
Tanzania,2011,NA,Songosongo,Amana_South,NA,Pre,Coral,HC,,GCRMN,56,NA
Tanzania,2015,NA,Songosongo,Amana_South,NA,Pre,Algae-coralline,ACOR,,GCRMN,13,NA
Tanzania,2015,NA,Songosongo,Amana_South,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,0,NA
Tanzania,2015,NA,Songosongo,Amana_South,NA,Pre,Coral,HC,,GCRMN,35,NA
Tanzania,2009,NA,Songosongo,Jewe,NA,Pre,Coral,HC,,GCRMN,20,NA
Tanzania,2011,NA,Songosongo,Jewe,NA,Pre,Coral,HC,,GCRMN,39,NA
Tanzania,2015,NA,Songosongo,Jewe,NA,Pre,Algae-coralline,ACOR,,GCRMN,6,NA
Tanzania,2015,NA,Songosongo,Jewe,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,31,NA
Tanzania,2015,NA,Songosongo,Jewe,NA,Pre,Coral,HC,,GCRMN,27,NA
Tanzania,2009,NA,Songosongo,Machangi_East,NA,Pre,Coral,HC,,GCRMN,79,NA
Tanzania,2011,NA,Songosongo,Machangi_East,NA,Pre,Coral,HC,,GCRMN,62,NA
Tanzania,2015,NA,Songosongo,Machangi_East,NA,Pre,Algae-coralline,ACOR,,GCRMN,8,NA
Tanzania,2015,NA,Songosongo,Machangi_East,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,0,NA
Tanzania,2015,NA,Songosongo,Machangi_East,NA,Pre,Coral,HC,,GCRMN,70,NA
Tanzania,2009,NA,Songosongo,Pwayasi,NA,Pre,Coral,HC,,GCRMN,59,NA
Tanzania,2011,NA,Songosongo,Pwayasi,NA,Pre,Coral,HC,,GCRMN,53,NA
Tanzania,2015,NA,Songosongo,Pwayasi,NA,Pre,Algae-coralline,ACOR,,GCRMN,0,NA
Tanzania,2015,NA,Songosongo,Pwayasi,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,0,NA
Tanzania,2015,NA,Songosongo,Pwayasi,NA,Pre,Coral,HC,,GCRMN,53,NA
Tanzania,2015,NA,Songosongo,Songosongo,NA,Pre,Algae-coralline,ACOR,,GCRMN,14,NA
Tanzania,2015,NA,Songosongo,Songosongo,NA,Pre,Algae-macro/fleshy,AMAC,,GCRMN,17,NA
Tanzania,2015,NA,Songosongo,Songosongo,NA,Pre,Coral,HC,,GCRMN,25,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Coral,HC,Tanzania Field,New,49.38,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Soft coral,SC,Tanzania Field,New,2.08,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Inverts-other,INV,Tanzania Field,New,0.63,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,1.88,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Algae-coralline,ACOR,Tanzania Field,New,10,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Algae-turf,ATRF,Tanzania Field,New,19.38,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Bare substrate,BS,Tanzania Field,New,1.46,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Rubble,RUB,Tanzania Field,New,1.88,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Sand,SND,Tanzania Field,New,1.88,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Dead Standing coral,DC,Tanzania Field,New,0.83,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Recent Dead Coral,RDC,Tanzania Field,New,8.54,NA
Tanzania,2017,,Songosongo,Amana_South,,Post,Unidentified,UNID,Tanzania Field,New,2.08,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Coral,HC,Tanzania Field,New,36.04,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Soft coral,SC,Tanzania Field,New,0.42,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Inverts-other,INV,Tanzania Field,New,1.67,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,30.21,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Algae-coralline,ACOR,Tanzania Field,New,9.17,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Algae-turf,ATRF,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Bare substrate,BS,Tanzania Field,New,3.54,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Rubble,RUB,Tanzania Field,New,2.71,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Sand,SND,Tanzania Field,New,11.88,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Dead Standing coral,DC,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Recent Dead Coral,RDC,Tanzania Field,New,3.75,NA
Tanzania,2017,,Mtwara,Bwahari,,Post,Unidentified,UNID,Tanzania Field,New,0.63,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Coral,HC,Tanzania Field,New,54,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Soft coral,SC,Tanzania Field,New,7.5,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Inverts-other,INV,Tanzania Field,New,4,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,7.5,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Algae-coralline,ACOR,Tanzania Field,New,4,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Algae-turf,ATRF,Tanzania Field,New,6.25,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Bare substrate,BS,Tanzania Field,New,6.25,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Rubble,RUB,Tanzania Field,New,4,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Sand,SND,Tanzania Field,New,1.25,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Dead Standing coral,DC,Tanzania Field,New,2.75,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Recent Dead Coral,RDC,Tanzania Field,New,2.25,NA
Tanzania,2017,,Songosongo,Jewe,,Post,Unidentified,UNID,Tanzania Field,New,0.25,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Coral,HC,Tanzania Field,New,33.33,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Soft coral,SC,Tanzania Field,New,4.17,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Inverts-other,INV,Tanzania Field,New,10.21,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,22.08,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0.42,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Algae-coralline,ACOR,Tanzania Field,New,10,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Algae-turf,ATRF,Tanzania Field,New,14.38,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Bare substrate,BS,Tanzania Field,New,0.21,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Rubble,RUB,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Sand,SND,Tanzania Field,New,3.96,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Dead Standing coral,DC,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Recent Dead Coral,RDC,Tanzania Field,New,0.83,NA
Tanzania,2017,,Mtwara,Kitelele,,Post,Unidentified,UNID,Tanzania Field,New,0.42,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Coral,HC,Tanzania Field,New,23.13,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Soft coral,SC,Tanzania Field,New,1.67,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Inverts-other,INV,Tanzania Field,New,0.42,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,35.83,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Algae-coralline,ACOR,Tanzania Field,New,14.17,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Algae-turf,ATRF,Tanzania Field,New,0.63,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Bare substrate,BS,Tanzania Field,New,6.25,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Rubble,RUB,Tanzania Field,New,2.29,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Sand,SND,Tanzania Field,New,5.63,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Dead Standing coral,DC,Tanzania Field,New,3.54,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Recent Dead Coral,RDC,Tanzania Field,New,6.25,NA
Tanzania,2017,,Mtwara,Lanzi,,Post,Unidentified,UNID,Tanzania Field,New,0.21,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Coral,HC,Tanzania Field,New,65.58,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Soft coral,SC,Tanzania Field,New,0.38,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Inverts-other,INV,Tanzania Field,New,1.73,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,0.38,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Algae-coralline,ACOR,Tanzania Field,New,2.12,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Algae-turf,ATRF,Tanzania Field,New,10.38,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Bare substrate,BS,Tanzania Field,New,2.69,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Rubble,RUB,Tanzania Field,New,4.81,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Sand,SND,Tanzania Field,New,4.81,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Dead Standing coral,DC,Tanzania Field,New,3.27,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Recent Dead Coral,RDC,Tanzania Field,New,3.46,NA
Tanzania,2017,,Songosongo,Machangi_East,,Post,Unidentified,UNID,Tanzania Field,New,0.38,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Coral,HC,Tanzania Field,New,36,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Soft coral,SC,Tanzania Field,New,7.8,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Inverts-other,INV,Tanzania Field,New,11.8,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,0.6,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Algae-coralline,ACOR,Tanzania Field,New,5.2,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Algae-turf,ATRF,Tanzania Field,New,1.2,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Bare substrate,BS,Tanzania Field,New,3.6,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Rubble,RUB,Tanzania Field,New,3.6,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Sand,SND,Tanzania Field,New,27.8,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Dead Standing coral,DC,Tanzania Field,New,0.8,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Recent Dead Coral,RDC,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Matenga,,Post,Unidentified,UNID,Tanzania Field,New,1.6,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Coral,HC,Tanzania Field,New,35.83,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Soft coral,SC,Tanzania Field,New,4.79,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Inverts-other,INV,Tanzania Field,New,3.33,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,8.96,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Algae-coralline,ACOR,Tanzania Field,New,9.38,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Algae-turf,ATRF,Tanzania Field,New,3.75,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Bare substrate,BS,Tanzania Field,New,2.71,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Rubble,RUB,Tanzania Field,New,14.38,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Sand,SND,Tanzania Field,New,15.42,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Dead Standing coral,DC,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Recent Dead Coral,RDC,Tanzania Field,New,1.46,NA
Tanzania,2017,,Mtwara,Naumbu,,Post,Unidentified,UNID,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Coral,HC,Tanzania Field,New,56.04,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Soft coral,SC,Tanzania Field,New,2.92,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Inverts-other,INV,Tanzania Field,New,0.63,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,3.33,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Algae-coralline,ACOR,Tanzania Field,New,31.46,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Algae-turf,ATRF,Tanzania Field,New,0.63,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Bare substrate,BS,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Rubble,RUB,Tanzania Field,New,1.25,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Sand,SND,Tanzania Field,New,2.5,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Dead Standing coral,DC,Tanzania Field,New,0.83,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Recent Dead Coral,RDC,Tanzania Field,New,0.21,NA
Tanzania,2017,,Mtwara,Pemba,,Post,Unidentified,UNID,Tanzania Field,New,0.21,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Coral,HC,Tanzania Field,New,70.91,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Soft coral,SC,Tanzania Field,New,1.36,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Inverts-other,INV,Tanzania Field,New,12.73,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,1.82,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Algae-coralline,ACOR,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Algae-turf,ATRF,Tanzania Field,New,3.64,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Bare substrate,BS,Tanzania Field,New,3.41,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Rubble,RUB,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Sand,SND,Tanzania Field,New,3.64,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Dead Standing coral,DC,Tanzania Field,New,0.91,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Recent Dead Coral,RDC,Tanzania Field,New,0.91,NA
Tanzania,2017,,Songosongo,Pwayasi,,Post,Unidentified,UNID,Tanzania Field,New,0.68,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Coral,HC,Tanzania Field,New,29.2,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Soft coral,SC,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Inverts-other,INV,Tanzania Field,New,12.4,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,16.81,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Algae-Halimeda,AHAL,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Algae-coralline,ACOR,Tanzania Field,New,1.18,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Algae-turf,ATRF,Tanzania Field,New,21.59,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Bare substrate,BS,Tanzania Field,New,3.53,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Rubble,RUB,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Sand,SND,Tanzania Field,New,5.29,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Seagrass,SGR,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Dead Standing coral,DC,Tanzania Field,New,0,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Recent Dead Coral,RDC,Tanzania Field,New,9.41,NA
Tanzania,2017,,Songosongo,Songosongo,,Post,Unidentified,UNID,Tanzania Field,New,0.59,NA
Tanzania,2017,,Tanga,Funguni,,Post,Acropora,acr,Tanzania Field,New,0.36,NA
Tanzania,2017,,Tanga,Funguni,,Post,Algae-coralline,ACOR,Tanzania Field,New,0.58,NA
Tanzania,2017,,Tanga,Funguni,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,47.08,NA
Tanzania,2017,,Tanga,Funguni,,Post,Algae-turf,ATRF,Tanzania Field,New,7.52,NA
Tanzania,2017,,Tanga,Funguni,,Post,Astreopora,ast,Tanzania Field,New,0.22,NA
Tanzania,2017,,Tanga,Funguni,,Post,Bare substrate,BS,Tanzania Field,New,3.42,NA
Tanzania,2017,,Tanga,Funguni,,Post,Dead Standing coral,DC,Tanzania Field,New,0.18,NA
Tanzania,2017,,Tanga,Funguni,,Post,Echinopora,epo,Tanzania Field,New,1.2,NA
Tanzania,2017,,Tanga,Funguni,,Post,Favia,fav,Tanzania Field,New,0.5,NA
Tanzania,2017,,Tanga,Funguni,,Post,Favites,fts,Tanzania Field,New,0.96,NA
Tanzania,2017,,Tanga,Funguni,,Post,Hydnopohora,hyd,Tanzania Field,New,0.88,NA
Tanzania,2017,,Tanga,Funguni,,Post,Inverts-other,INV,Tanzania Field,New,1.42,NA
Tanzania,2017,,Tanga,Funguni,,Post,Millepora,cme,Tanzania Field,New,5.1,NA
Tanzania,2017,,Tanga,Funguni,,Post,Montastrea,mon,Tanzania Field,New,0.2,NA
Tanzania,2017,,Tanga,Funguni,,Post,Platygyra,pla,Tanzania Field,New,0.36,NA
Tanzania,2017,,Tanga,Funguni,,Post,Pocillopora,poc,Tanzania Field,New,0.14,NA
Tanzania,2017,,Tanga,Funguni,,Post,Porites massive,porM,Tanzania Field,New,6.88,NA
Tanzania,2017,,Tanga,Funguni,,Post,Rubble,RUB,Tanzania Field,New,5.74,NA
Tanzania,2017,,Tanga,Funguni,,Post,Sand,SND,Tanzania Field,New,0.3,NA
Tanzania,2017,,Tanga,Funguni,,Post,Seagrass,SGR,Tanzania Field,New,15.12,NA
Tanzania,2017,,Tanga,Funguni,,Post,Soft coral,SC,Tanzania Field,New,0.28,NA
Tanzania,2017,,Tanga,Funguni,,Post,Sponge,Spog,Tanzania Field,New,1.56,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Acropora,acr,Tanzania Field,New,5.96,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Algae-coralline,ACOR,Tanzania Field,New,4.86,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Algae-turf,ATRF,Tanzania Field,New,6.38,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Bare substrate,BS,Tanzania Field,New,2.3,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Dead Standing coral,DC,Tanzania Field,New,10.42,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Echinopora,epo,Tanzania Field,New,4.46,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Galaxea,gal,Tanzania Field,New,4.6,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Gardineroseris,gar,Tanzania Field,New,0.92,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Goniastrea,gon,Tanzania Field,New,1.74,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Hydnopohora,hyd,Tanzania Field,New,0.52,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Leptoria,leo,Tanzania Field,New,0.38,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Montipora,mtp,Tanzania Field,New,10.34,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Pavona,pav,Tanzania Field,New,0.6,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Platygyra,pla,Tanzania Field,New,2.22,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Porites branching,porB,Tanzania Field,New,8.86,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Porites massive,porM,Tanzania Field,New,14.8,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Recent Dead Coral,RDC,Tanzania Field,New,4.9,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Rubble,RUB,Tanzania Field,New,7.72,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Sand,SND,Tanzania Field,New,0.36,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Sinularia,Sin,Tanzania Field,New,1.56,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Soft coral,SC,Tanzania Field,New,4.42,NA
Tanzania,2017,,Tanga,Kitanga,,Post,Sponge,Spog,Tanzania Field,New,1.68,NA
Tanzania,2017,,Tanga,Makome,,Post,Acanthastrea,aca,Tanzania Field,New,0.3,NA
Tanzania,2017,,Tanga,Makome,,Post,Acropora,acr,Tanzania Field,New,0.8,NA
Tanzania,2017,,Tanga,Makome,,Post,Algae-coralline,ACOR,Tanzania Field,New,3,NA
Tanzania,2017,,Tanga,Makome,,Post,Algae-macro/fleshy,AMAC,Tanzania Field,New,8.4,NA
Tanzania,2017,,Tanga,Makome,,Post,Algae-turf,ATRF,Tanzania Field,New,1.76,NA
Tanzania,2017,,Tanga,Makome,,Post,Dead Standing coral,DC,Tanzania Field,New,15.3,NA
Tanzania,2017,,Tanga,Makome,,Post,Echinophyllia,eph,Tanzania Field,New,0.22,NA
Tanzania,2017,,Tanga,Makome,,Post,Echinopora,epo,Tanzania Field,New,5.86,NA
Tanzania,2017,,Tanga,Makome,,Post,Favia,fav,Tanzania Field,New,0.24,NA
Tanzania,2017,,Tanga,Makome,,Post,Fungia,fun,Tanzania Field,New,3.3,NA
Tanzania,2017,,Tanga,Makome,,Post,Galaxea,gal,Tanzania Field,New,17.04,NA
Tanzania,2017,,Tanga,Makome,,Post,Goniastrea,gon,Tanzania Field,New,0.96,NA
Tanzania,2017,,Tanga,Makome,,Post,Hydnopohora,hyd,Tanzania Field,New,5.28,NA
Tanzania,2017,,Tanga,Makome,,Post,Inverts-other,INV,Tanzania Field,New,3.42,NA
Tanzania,2017,,Tanga,Makome,,Post,Lobophyllia,lob,Tanzania Field,New,2.16,NA
Tanzania,2017,,Tanga,Makome,,Post,Merulina,mer,Tanzania Field,New,2.1,NA
Tanzania,2017,,Tanga,Makome,,Post,Millepora,cme,Tanzania Field,New,0.82,NA
Tanzania,2017,,Tanga,Makome,,Post,Oxypora,oxy,Tanzania Field,New,0.18,NA
Tanzania,2017,,Tanga,Makome,,Post,Pavona,pav,Tanzania Field,New,0.92,NA
Tanzania,2017,,Tanga,Makome,,Post,Platygyra,pla,Tanzania Field,New,1.16,NA
Tanzania,2017,,Tanga,Makome,,Post,Porites branching,porB,Tanzania Field,New,2.78,NA
Tanzania,2017,,Tanga,Makome,,Post,Porites massive,porM,Tanzania Field,New,1.34,NA
